hate,palabra
0,alu
0,record
0,ho
0,vine
0,sai
0,pe
0,"hahahaha"""
0,lol
0,anywaaaaaays.....
0,haha
0,"""@KingHendo95:"
0,@VonDreaam
0,naw
0,it's
0,my
0,old
0,tape.
0,new
0,cover
0,.
0,my
0,upcoming
0,mixtape
0,is
0,"#KingOfTheHill"""
0,Yeah
0,I'm
0,waiting
0,on
0,that
0,hoe
0,Mayne!
0,"""@KingTeej_:"
0,Ol
0,dirty
0,foot
0,ass
0,"bitches.."""
0,this
0,was
0,too
0,funny
0,to
0,me.
0,"""@King_Shawn_6:"
0,@white_thunduh
0,that's
0,where
0,I
0,get
0,my
0,yellow
0,flags
0,for
0,being
0,amazing
0,"&#128079;&#128524;"""
0,HELL
0,YEAH
0,NIGGY
0,"""@KissMySmilee:"
0,Don't
0,got
0,time
0,for
0,bitches
0,to
0,be
0,actin
0,"iffy."""
0,"""@KnightfanNeal"
0,#UCFPINKPARTY
0,come
0,on
0,stay
0,alive
0,knights
0,"nation!!!!"""
0,This
0,is
0,still
0,the
0,early
0,bird
0,special.
0,#ComeAtMeUT
0,"""@KyraNadiya_:"
0,These
0,hoes
0,ain't
0,loyal
0,;
0,no
0,they
0,ain't
0,"http://t.co/h1UBsVbkGl"""
0,Smfh
0,&amp;
0,wonder
0,why
0,nobody
0,decent
0,wants
0,them
0,"""@LCisTJ:"
0,"Bruh,"
0,you
0,studs
0,keep
0,thinking
0,I'm
0,soft
0,as
0,hell.
0,Ask
0,ya
0,girl
0,how
0,many
0,times
0,she
0,screamed
0,she
0,was
0,my
0,bitch.
0,Oh
0,okay.
0,"STFU."""
0,BYE
0,HOE!
0,"""@LODYCASH:"
0,dry
0,pussy
0,bitches
0,always
0,blame
0,it
0,on
0,the
0,"condom&#128514;""&#128079;&#128514;&#128079;&#128514;"
0,"""@LUNAraps:"
0,shut
0,yo
0,bitch
0,ass
0,up!
0,"https://t.co/IemN1u0gm5"""
0,&#128557;&#128514;
0,"""@LaFlareGodJosh:"
0,Gucci
0,Mane
0,in
0,jail
0,and
0,dropping
0,mixtapes
0,every
0,month
0,and
0,you
0,hoes
0,can't
0,even
0,text
0,"back"""
0,"""@Latrobemark:"
0,You
0,love
0,these
0,hoes
0,more
0,then
0,money
0,wats
0,wrong
0,these
0,"niggas"""
0,"""@LeBronVuitton:"
0,A
0,loyal
0,bitch
0,from
0,the
0,burbs
0,without
0,daddy
0,issues
0,is
0,like
0,finding
0,a
0,holographic
0,"Mewtwo."""
0,...sounding
0,like
0,me
0,over
0,there
0,lol
0,"""@LiLFridayHOE:"
0,Easy
0,"cum,"
0,easy
0,"hoe"""
0,That's
0,a
0,fact
0,!
0,"""@LifeAsBros:"
0,Charlie
0,Sheen
0,is
0,too
0,real
0,"http://t.co/gGGdK3kOV7"""
0,major
0,fucking
0,respect
0,for
0,Charlie
0,Sheen.
0,"""@Lightskingawdd:"
0,Wish
0,I
0,had
0,a
0,bae
0,"&#128533;"""
0,You
0,got
0,all
0,the
0,hoes
0,tho
0,"""@Lil_Mike_12:"
0,Fuck
0,twerking
0,bitch
0,can
0,you
0,cook
0,"?"""
0,"""@Linniekravitz:"
0,@WesGodLaFlare
0,bitch
0,"wtf"""
0,http://t.co/DaSmycxODB
1,"""@Lipe_the_Great:"
1,&#8220;@h0rheyd:
1,"""@Lipe_the_Great:"
1,Shut
1,up
1,"zoe"""
1,fight
1,me
1,pussy&#8221;
1,for
1,zoe?
1,I'm
1,"good,"
1,"man."""
1,You
1,are
1,good
1,ma'am.
1,Move
1,along
1,now
0,"""@LolaaIsDope:"
0,Lmao
0,fucking
0,snake
0,"bitches"""
0,@
0,em
0,"""@Loveable_Aizah:"
0,Big
0,booty
0,hoes
0,everywhere
0,sheesh
0,"&#128525;"""
0,damn
0,&#127807;&#128064;&#127807;
0,"""@MLBNetwork:"
0,Stay
0,tuned
0,to
0,@MLBNetwork
0,for
0,an
0,update
0,on
0,the
0,report
0,that
0,@Yankees
0,1B
0,@teixeiramark25
0,will
0,be
0,out
0,8-10
0,"weeks"""
0,@dliming35
0,#bum
0,"""@M_Rad:"
0,&#8220;@DezDLT:
0,"""I"
0,play
0,"soccer,"
0,cheat
0,on
0,"girls,"
0,and
0,wear
0,khaki
0,coloured
0,"cargos"""
0,haircut
0,http://t.co/tYCIhD6PkW&#8221;
0,yes
0,"lmfao""@soccerboy_04"
0,"""@MadFlyentist:"
0,Oregon
0,chokes
0,every
0,year
0,get
0,off
0,the
0,field
0,trash
0,ass
0,"program"""
0,RFT
0,"""@MannyDiesel:"
0,Def
0,not
0,cowboy
0,lol
0,RT
0,@ArtofFloyd:
0,Terrell
0,Owens
0,was
0,the
0,best
0,Eagle
0,&amp;
0,Cowboy
0,"ever"""
0,..dude
0,cried
0,like
0,a
0,bitch
0,on
0,"tv,"
0,over
0,Romo
3,"""@MarkRoundtreeJr:"
3,LMFAOOOO
3,I
3,HATE
3,BLACK
3,PEOPLE
3,"https://t.co/RNvD2nLCDR"""
3,This
3,is
3,why
3,there's
3,black
3,people
3,and
3,niggers
0,"""@Master11_:"
0,@20ToLife_
0,@GabrielaStarr
0,How
0,could
0,u
0,do
0,this
0,to
0,me
0,"bitch"""
0,potent
0,"""@MaxMayo77:"
0,"http://t.co/3Jk4kR44X3"""
0,a
0,pissed
0,lad
0,past
0,out.
0,I
0,would
0,lick
0,his
0,dirty
0,soles
0,while
0,he
0,slept.
0,"""@MaxMayo77:"
0,"http://t.co/PrrskknqRv"""
0,love
0,frat
0,boy
0,w/
0,soft
0,long
0,soles
0,"""@MaxMayo77:"
0,"http://t.co/XpSC3makgJ"""
0,sexy
0,lad
0,with
0,hot
0,soles
0,and
0,arches.
0,"""@MegamindNick:"
0,@white_thunduh
0,nah
0,fam
0,I
0,gotta
0,cheat
0,with
0,the
0,"hoes"""
0,depends
0,on
0,the
0,female
0,i
0,feel
0,"""@Mesha_nojas:"
0,@_Vontethekidd
0,"&#128079;&#128079;&#128079;&#128079;&#128588;"""
0,I
0,got
0,hicks
0,lol
1,"""@Migsmichelen:"
1,This
1,new
1,twitter
1,is
1,confusing
1,the
1,shit
1,out
1,of
1,"me."""
1,Go
1,back
1,to
1,south
1,america
1,bitch
0,"""@Miikito_x3:"
0,Toto
0,means
0,ass
0,or
0,"vagina?""I"
0,think
0,pussy
0,cause
0,toto
0,santi
0,is
0,like
0,nasty
0,pussy
0,"""@MikelaHenry:"
0,but
0,what
0,if
0,he
0,actually
0,does
0,choose
0,the
0,ugly
0,bitch
0,over
0,you?
0,"&#58381;""Her"
0,ass
0,must
0,be
0,fat!
0,"""@MileyCyrus:"
0,bitch
0,couldn't
0,kill
0,my
0,vibe
0,if
0,ya
0,tried.
0,"&#127752;&#127752;&#127752;"""
0,dis
0,why
0,i
0,love
0,miley
0,:*
0,"""@Montrell_:"
0,I'm
0,tired
0,of
0,bitches
0,saying
0,I
0,look
0,mean..
0,"&#128530;"""
0,nigga
0,you
0,big
0,"af,"
0,wear
0,tight
0,"shirts,"
0,and
0,grim
0,everybody.
0,"""@MotherJones:"
0,10
0,birds
0,your
0,grandkids
0,may
0,never
0,"see,"
0,thanks
0,to
0,climate
0,change
0,http://t.co/XqmXHkAsWt
0,"http://t.co/RbITeGRnhm"""
0,#Climate
0,"""@MvckFadden:"
0,"""Stay"
0,beautiful
0,you
0,"bitch"""""
0,"""@NICKIMINAJ:"
0,#WutKinda
0,r
0,purple.
0,"Ceeeleee""man"
0,this
0,gurl
0,was
0,jus
0,playin
0,on
0,the
0,"""stupid"
0,hoe
0,""""
0,track.
0,But
0,in
0,still
0,shitted
0,on
0,sum
0,gurls
0,"""@NastyCopper:"
0,Money
0,getting
0,taller
0,and
0,bitches
0,getting
0,"blurry"""
1,"""@NewsomeJade:"
1,I
1,ain't
1,never
1,seen
1,a
1,bitch
1,so
1,obsessed
1,with
1,they
1,"nigga&#128514;"""
1,I'm
1,obsessed
1,with
1,mine
1,&#128529;
0,"""@Nicholas_ted33:"
0,Kobe
0,stay
0,talking
0,trash.
0,But
0,let's
0,not
0,forget
0,"http://t.co/VH4tnEkvTP"""
0,@J_Austin12
0,I
0,meant
0,to
0,do
0,this
0,one.
0,Smh.
2,"""@NoChillPaz:"
2,"""At"
2,least
2,I'm
2,not
2,a
2,"nigger"""
2,"http://t.co/RGJa7CfoiT"""
2,Lmfao
0,"""@No_FAKINGG:"
0,People
0,always
0,asking
0,me
0,what
0,I'm
0,mixed
0,"with."""
0,She
0,a
0,bad
0,asian
0,bitch
0,lol
2,"""@NotoriousBM95:"
2,@_WhitePonyJr_
2,Ariza
2,is
2,a
2,snake
2,and
2,a
2,"coward"""
2,but
2,at
2,least
2,he
2,isn't
2,a
2,cripple
2,like
2,your
2,hero
2,Roach
2,lmaoo
0,"""@OSAY_it_aint_so:"
0,&#8220;@IgnoreAllLaws:
0,Fosters
0,home
0,for
0,imaginary
0,trash&#8221;
0,WHOA
0,"CHILL"""
0,that
0,show
0,was
0,everything
0,tf
0,"""@OfficialReplay:"
0,I
0,am
0,lowkey
0,"tired."""
0,...if
0,you
0,"tired,"
0,be
0,quiet
0,and
0,go
0,to
0,sleep
0,hoe!
0,"""@PRAYINGFORHEAD:"
0,&#8220;@macklemroe:
0,Stop
0,bringing
0,weird
0,niggers
0,into
0,my
0,mentions!
0,@PRAYINGFORHEAD&#8221;
0,"http://t.co/cussDJesRK"""
0,"""@PRETTyBOSs_BRAt:"
0,We
0,don't
0,love
0,these
0,hoes
0,"&#128080;&#128581;"""
0,"""@PatrickQuelo:"
0,If
0,yo
0,girl
0,cant
0,have
0,homeboys
0,you
0,a
0,ol
0,weak
0,bitch
0,ass
0,"nigga!"""
0,"""@Patsfanjoe32:"
0,@d_palomino52
0,I
0,think
0,worst
0,advice
0,I
0,gave
0,you
0,was
0,""""
0,don't
0,be
0,a
0,pussy
0,and
0,speed
0,"up"""
0,"lol"""
0,"""@PoemsPorn:"
0,Quote
0,this
0,tweet
0,with
0,your
0,favorite
0,"animal.""pussy"
0,"""@Poetic_Success:"
0,I
0,hate
0,when
0,strippers
0,tell
0,you
0,they're
0,"""dancers""."
0,"Hoe,"
0,ballet
0,dancers
0,don't
0,pop
0,their
0,pussy
0,to
0,Beethoven.
0,You
0,a
0,"STRIPPER!"""
0,"""@Poffalicious:"
0,Andrewbryant:
0,Poff
0,has
0,double
0,vision
0,after
0,2
0,beers
0,Poff:
0,...
0,Double
0,pussy
0,"&#128526;"""
0,smh
0,"""@Poobie_:"
0,When
0,bitches
0,TWERK
0,on
0,the
0,computer....
0,ME:
0,"""In"
0,ya
0,"&#128089;,"
0,in
0,ya
0,damn
0,"&#128089;&#8252;&#65039;"""""
0,"""@ProdsJewel_:"
0,&#8220;@sreadthepeace:
0,&#8220;@yungmindless:
0,@PeacePunkPrince
0,"Prince,"
0,THIS
0,is
0,art.
0,http://t.co/EPHRWxMBHr&#8221;
0,nobody
0,takin
0,his
0,bitch!
0,"""@QUAN1T0:"
0,61%
0,of
0,welfare/government
0,aid
0,is
0,claimed
0,by
0,white
0,people.
0,So
0,y'all
0,black
0,slander
0,is
0,trash
0,"now."""
0,"""@QUAN1T0:"
0,These
0,bitches
0,don't
0,care
0,they
0,just
0,play
0,that
0,"role."""
0,"""@Queen_Kaaat:"
0,It
0,took
0,a
0,while
0,for
0,you
0,to
0,find
0,"me,"
0,but
0,I
0,was
0,hiding
0,In
0,the
0,lime
0,"tree."""
0,@Iemonaids
0,dis
0,bitch
0,in
0,da
0,wrong
0,tree
0,bro.
3,"""@RTNBA:"
3,Drakes
3,new
3,shoes
3,that
3,will
3,be
3,released
3,by
3,Nike/Jordan....
3,"Yes,"
3,there's
3,glitter
3,on
3,the
3,shoes
3,"http://t.co/QCtPLxHEXM"""
3,....dudes
3,a
3,fag
0,"""@RachieSoul:"
0,@DizzleOfficial
0,inna
0,di
0,"ghetto!!!"""
0,You
0,alone
0,lmaoo
0,"""@RamBoutIt:"
0,&#8220;@Master11_:
0,@20ToLife_
0,@RamBoutIt
0,hoes
0,Austin&#8221;
0,teach
0,us
0,"Austin.""I"
0,teach
0,u
0,how
0,to
0,get
0,curved?
0,That's
0,all
0,I
0,know
1,"""@ReachtheeCLIMAX:"
1,bitches
1,can't
1,cook
1,but
1,know
1,how
1,to
1,suck
1,dick
1,".."""
1,s/o
1,to
1,the
1,ones
1,that
1,can
1,do
1,both!
0,"""@RenegadeMo:"
0,Fat
0,hoes
0,get
0,"chose"""
0,lol
0,"""@RiahSM:"
0,"#hoesaintloyal"""
0,well
0,they're
0,"hoes,no"
0,one
0,expects
0,them
0,to
0,be
0,loyal
0,"""@RishaaWilliams:"
0,@TRESHON_SCROOGE
0,@_Nevertrustt
0,ol
0,bitch
0,"ass"""
0,http://t.co/AmcOinY0wG
1,"""@RnadJorell:"
1,Bruh
1,im
1,tired
1,of
1,niggas
1,retweetin
1,Miley
1,Cyrus
1,naked
1,that
1,bitch
1,aint
1,no
1,types
1,of
1,"bad"""
1,lmaooo
0,"""@SacTownProdigy:"
0,Just
0,because
0,tony
0,romo
0,at
0,the
0,mavs
0,game
0,dont
0,mean
0,he
0,still
0,not
0,a
0,bitch
0,lmao..
0,Fuk
0,them
0,"cowgirls"""
0,lol
0,bitch
0,fuck
0,you
0,"""@SamJLayman"
0,:
0,Holy
0,"shit,"
0,Freddie
0,Highmore
0,was
0,in
0,Charlie
0,and
0,the
0,Chocolate
0,"Factory"""
0,Me:
0,*rolls
0,on
0,the
0,"floor,"
0,laughing*
1,"""@Samirahusic_:"
1,"""I"
1,don't
1,want
1,to
1,have
1,sex
1,with
1,my
1,gf
1,because
1,I
1,feel
1,like
1,I'm
1,using
1,"her.."""
1,-
1,"anonymous"""
1,Whata
1,faggot
0,"""@SexualGxfs:"
0,@
0,One
0,of
0,your
0,followers
0,with
0,this
0,&#128525;&#128553;
0,"http://t.co/F1TJl9xnCT"""
0,@
0,"somebody,"
0,bitch
0,if
0,you
0,don't
0,"""@Shaa_Jenkins:"
0,If
0,ya
0,bitch
0,always
0,bitching
0,clearly
0,she
0,"care!"""
0,Or
0,just
0,an
0,annoying
0,Bitch!
0,"""@ShanTaughtHer:"
0,These
0,catfish
0,hoes
0,thinkin
0,they
0,slick..
0,But
0,niggas
0,catching
0,on
0,"&#128524;"""
0,"""@SheWentToJordan:"
0,Can't
0,worry
0,about
0,a
0,bitch
0,that
0,ain't
0,worried
0,bout
0,"me"""
0,#real
0,"""@ShowArrive:"
0,Side
0,hoes
0,are
0,for
0,insecure
0,niggas
0,that
0,can't
0,handle
0,a
0,real
0,"one."""
0,"""@Shun_stokes:"
0,&#128514;&#128514;&#128514;&#128514;RT
0,@bluprint_4:
0,Lmao!
0,This
0,bitch
0,come
0,scooting
0,in
0,the
0,tent
0,like
0,she
0,about
0,to
0,fuck
0,some
0,shit
0,"up!"""
0,&#128557;&#128557;&#128557;
0,"""@Shun_stokes:"
0,My
0,cousin
0,said
0,he
0,share
0,hoes
0,with
0,his
0,brothers.
0,He
0,said
0,sharing
0,is
0,caring
0,and
0,he
0,love
0,his
0,brothers
0,"&#128514;"""
0,"""@SlimGirl_Probz:"
0,i'm
0,hungry
0,but
0,ionn
0,wanna
0,spend
0,my
0,money
0,on
0,"food&#128530;""Broke"
0,hoe
0,problems
0,&#128514;&#128514;&#128514;&#128128;
0,"""@SmeegBaby:"
0,Dese
0,hoes
0,be
0,LYIN
0,to
0,all
0,of
0,us
0,"nigga"""
0,"""@SnakecharmsDump:"
0,"http://t.co/4b427dQZCV"""
0,oh
0,yeah
0,fuck
0,that
0,bitch
0,"""@SportsCenter:"
0,Eli
0,Manning
0,just
0,threw
0,his
0,NFL-leading
0,27th
0,interception
0,of
0,the
0,"season."""
0,Lmao
0,trash
0,"""@SportsCenter:"
0,USC
0,senior
0,RB
0,Anthony
0,Brown
0,calls
0,head
0,coach
0,Steve
0,Sarkisian
0,a
0,racist
0,and
0,quits
0,team.
0,&#187;
0,"http://t.co/JOOsdSubIR"""
0,he's
0,a
0,bitch
0,"""@StellaTex:"
0,Guess
0,what?
0,I
0,also
0,have
0,zero
0,time
0,for
0,your
0,mansplaining!
0,"Adios!"""
0,Stfu
0,pussy
0,"""@Stephenwildboy:"
0,Chilling
0,&#128069;&#8482;
0,"http://t.co/mik3iPNle6"""
0,sexy
0,scally
0,lad
0,"""@Strap__:"
0,I
0,ain't
0,sharing
0,no
0,bitch
0,if
0,you
0,mines
0,you
0,mines
0,"&#128175;"""
0,"""@SukMySweetness:"
0,money
0,only
0,impress
0,the
0,simple
0,broke
0,"bitches"""
0,"""@Sylvieamx:"
0,#Pisces
0,will
0,never
0,be
0,anybody's
0,"bitch,"
0,they
0,don't
0,let
0,people
0,control
0,or
0,change
0,"them."""
0,Rigghhht
0,"""@TEE_JONEZ:"
0,@16stanleys
0,@KingCuh
0,tuku
0,ho
0,idk
0,blah
0,blah
0,"blah"""
0,&#128514;&#128514;&#128514;
0,"""@TEE_JONEZ:"
0,@KingCuh
0,@16stanleys
0,I'm
0,not
0,mad
0,cuh
0,"hahaha"""
0,suure..
0,tuku
0,ho
0,ita!
0,&#128514;&#128514;
0,"""@TayKnosBest:"
0,These
0,hoes
0,is
0,"crazy"""
0,"""@Taylorr_Babee:"
0,You
0,ain't
0,ever
0,gonna
0,be
0,a
0,slice
0,"bitch."""
0,Kevin
0,hart.
0,(:
0,"""@ThatniggaTroy:"
0,Oomf
0,so
0,fuckin
0,fine
0,tho
0,&#128553;
0,"dam"""
0,@
0,"her,"
0,don't
0,be
0,no
0,bitch.
1,"""@TheGamerKingKev:"
1,I
1,wonder
1,if
1,the
1,girl
1,that
1,gave
1,head
1,to
1,24
1,boys
1,for
1,a
1,drink
1,in
1,magaluf
1,has
1,"twitter"""
1,she
1,probly
1,sends
1,nudes
1,for
1,fags
0,"""@TheNewSAT:"
0,#NewSATQuestions
0,Yeah
0,"bitch,"
0,yeah
0,"bitch,"
0,call
0,me
0,_______:
0,a.)
0,Maybe
0,b.)
0,Steve-O
0,c.)
0,Later
0,d.)
0,Jesse
0,"Pinkman"""
0,@machinegunkelly
0,"""@TheNymphoTweets:"
0,Hickies
0,in
0,between
0,her
0,thighs
0,right
0,by
0,her
0,pussy
0,"&gt;&gt;&gt;"""
0,Its
0,only
0,right
0,"""@TheOneMiss_Luu:"
0,Would
0,you
0,still
0,love
0,me
0,when
0,I'm
0,no
0,longer
0,young
0,and
0,"beautiful?"""
0,No.
0,Ugly
0,monkey
0,ass.
1,"""@TheRealRickyB21:"
1,@JetsAndASwisher
1,@Gook____
1,y'all
1,come
1,through
1,the
1,"front.""bitch"
1,I
1,ain't
1,coming
1,"""@TheRealRickyB21:"
1,@JetsAndASwisher
1,faggot
1,"bitch"""
1,http://t.co/2HyyAbk4eH
0,"""@The_Realist_Sam:"
0,@Madrid2_
0,"yea,"
0,I'm
0,on
0,my
0,iPad.
0,I
0,don't
0,work
0,this
0,Friday.
0,Let's
0,ball
0,this
0,faggot
0,up
0,"@TropicalBlanket""i"
0,work
0,2-5
0,"""@Theo17100:"
0,"http://t.co/BYj1HOyhmG"""
0,this
0,scally
0,lad
0,would
0,get
0,it
2,"""@TheoMaxximus:"
2,#GerrysHalloweenParty
2,"http://t.co/3ycrSrnjHc"""
2,Halloween
2,was
2,yesterday
2,stupid
2,nigger
0,"""@TheoMaxximus:"
0,Chrus
0,still
0,supahot
0,"tho"""
0,*walks
0,up
0,to
0,teacher
0,with
0,"test,"
0,drops
0,test
0,in
0,that
0,bitch
0,fohead*
0,http://t.co/nb5VgdssgI
0,"""@Thornton25:"
0,&#8220;@KantKeepAhBYTCH:
0,I
0,love
0,eating
0,pussy
0,lol
0,I
0,never
0,get
0,full
0,lol&#8221;
0,I
0,can
0,eat
0,that
0,shit
0,forever
0,"lol"""
0,and
0,ever.
0,"""@Tmacc_GFG:"
0,&#8220;@VoiceOfDStreetz:
0,"""@Tmacc_GFG:"
0,&#8220;@tizzimarie:
0,No
0,slushes
0,&#128549;&#8221;hoes
0,nasty
0,anyway
0,"fam""&#128564;&#8221;them"
0,hoes
0,taste
0,like
0,"meds""&#127815;&#127815;&#127868;"
0,"""@Tmacc_GFG:"
0,&#8220;@tizzimarie:
0,No
0,slushes
0,&#128549;&#8221;hoes
0,nasty
0,anyway
0,"fam""&#128564;"
1,"""@Tmacc_GFG:"
1,BOBBY
1,BITCH-by
1,@BobbyShmurdaGS9
1,be
1,getting
1,me
1,live
1,as
1,"fuck"""
1,hell
1,yea
1,i
1,play
1,that
1,hoe
1,before
1,my
1,workout
0,"""@TreLeKidd:"
0,Yo
0,bitch
0,is
0,Gucci
0,Mane
0,RT
0,@JabariTheGreat
0,:
0,My
0,bitch
0,a
0,stoner
0,&#128175;&#128175;
0,"http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
0,"""@TweetGameLazy:"
0,I
0,can
0,ride
0,your
0,bitch
0,with
0,no
0,handle
0,"bars"""
0,"""@TyJonCuffee:"
0,And
0,if
0,you
0,ain't
0,a
0,hoe
0,get
0,up
0,out
0,my
0,"traphoussseeeee"""
0,"""@UberFacts:"
0,15
0,sad
0,TV
0,character
0,deaths
0,we're
0,still
0,bitter
0,over...
0,http://t.co/uLclFUF8nC
0,"http://t.co/1RXYQOOsM0""ned"
0,stark
0,was
0,the
0,man
0,"""@UnHoly_Jack:"
0,These
0,harbor
0,bitches
0,are
0,all
0,"""Party"
0,Bus
0,"hoes"""""
0,Lol
0,all?
0,"""@Vbomb20:"
0,@Woodchuck20
0,"pussy"""
0,love
0,it
0,"""@VeronikaHumbert:"
0,Ultraviolence
0,"video,"
0,its
0,coming
0,you
0,little
0,bitch!
0,#MTVHottest
0,Lana
0,Del
0,Rey
0,"http://t.co/533fLbvWqh"""
0,bitchy
0,promo
0,"""@VineForTheByrd:"
0,On
0,my
0,way
0,to
0,fuck
0,your
0,bitch
0,"https://t.co/4lMTFNL2iy"""
0,LMFAO
0,KITTYCOPTER
0,"""@WBUR:"
0,A
0,smuggler
0,explains
0,how
0,he
0,helped
0,fighters
0,along
0,the
0,"""Jihadi"
0,"Highway"":"
0,"http://t.co/UX4anxeAwd"""
0,"""@WBeezy_:"
0,"""@QuaTheGreat:"
0,Aww
0,their
0,avis
0,look
0,so
0,cute
0,together
0,&#128145;
0,"http://t.co/9lPorCb8w0"""
0,"&#128128;&#128128;&#128128;"""
0,do
0,I
0,gotta
0,get
0,Ike
0,avi
0,on
0,this
0,bitch
0,?
0,"""@WBeezy_:"
0,"""@Run_DRC:"
0,Its
0,"simple,"
0,dont
0,be
0,a
0,hoe=dont
0,worry
0,about
0,being
0,exposed
0,"&#128540;"""
0,fight
0,"me""why"
0,?
0,"""@WannabeKanye:"
0,whys
0,this
0,bitch
0,boosting
0,herself
0,"http://t.co/uOd2f5WtKV"""
0,Her
0,size
0,isn't
0,exactly
0,the
0,most
0,healthy
0,tho
0,"""@WitHaPrettyface:"
0,@_1nonlykeisha
0,bet
0,not
0,be
0,no
0,bitches!
0,"&#128514;&#128080;&#128299;&#128299;&#128298;"""
0,&#128514;&#128514;
0,Kim
0,bye!!!
0,"""@X_XPDOTJDOT:"
0,Damn
0,near
0,gotta
0,protect
0,my
0,tweets..
0,stalkers
0,being
0,"annoying"""
0,you
0,got
0,that
0,dope
0,dick.
0,Drive
0,these
0,bitches
0,loco
0,"""@XoJennyGirl:"
0,I'm
0,making
0,marack
0,my
0,girlfriend
0,"."""
0,@marackaf
0,aye
0,b
0,you
0,pullin
0,hoes
0,just
0,like
0,o
0,taught
0,you
1,"""@XoXo__Angiee:"
1,Bruno
1,fag
1,"boy"""
1,you
1,love
1,me.
0,"""@YEHits_Von:"
0,&#8220;@Run_DRC:
0,I
0,must
0,be
0,a
0,bitch&#8221;
0,you
0,are
0,&#128514;&#128514;&#128514;
0,sike
0,"naw"""
0,This
0,why
0,we
0,always
0,beefing
0,&#128514;
0,"""@Yankees:"
0,Down
0,"6-1,"
0,#Yankees
0,look
0,to
0,rally
0,in
0,the
0,bottom
0,of
0,the
0,"9th."""
0,#RALLYCAP
0,"""@YoungRicooo:"
0,&#8220;@WexicanAfro702:
0,Don't
0,take
0,advantage
0,of
0,a
0,nice
0,person&#8221;@
0,"hoes""@"
0,everyjuan
1,"""@YoungRicooo:"
1,Happy
1,birthday
1,bitch
1,nigga
1,"@WexicanAfro702"""
1,Thanks
1,pal
0,"""@YoungRicooo:"
0,Sad
0,knowing
0,that
0,most
0,hoes
0,won't
0,fuck
0,with
0,you
0,bc
0,you
0,ain't
0,got
0,"stacks."""
0,wait
0,till
0,friday
0,"""@YunGMiGo:"
0,@Shane_A1
0,cinco
0,shit
0,harder
0,fucc
0,"nigga""yee"
0,but
0,you
0,fucc
0,wit
0,rich
0,homie
0,cuz
0,dats
0,ya
0,homeboy
0,fucc
0,nicca
0,"""@ZoeBarton3:"
0,@h0rheyd
0,ewww
0,I
0,said
0,THAT
0,last
0,Sunday..as
0,in
0,the
0,last
0,Sunday
0,I
0,was
0,there.
0,Read
0,it
0,again
0,"nigs""&#128563;&#128563;&#128563;&#128563;&#128563;"
1,"""@_BaDa_Bing:"
1,I
1,only
1,punch
1,real
1,niggas
1,in
1,the
1,face
1,cause
1,a
1,pussy
1,Nigga
1,is
1,gonna
1,punch
1,me
1,right
1,"back"""
1,Strong
1,Mush
1,or
1,Shake..
0,"""@_BeeDontCare"
0,My
0,pussy
0,still
0,"fresh"""
0,&lt;-----
0,something
0,stank
0,girls
0,say.
0,"""@_GeeWillikers_:"
0,Ass
0,slapping
0,is
0,one
0,the
0,greatest
0,things.
0,Haha.
0,"&#128527;"""
0,I
0,slapped
0,a
0,girl
0,on
0,the
0,ass.
0,.
0,She
0,got
0,mad
0,I
0,aint
0,get
0,pussy
0,for
0,a
0,week
0,"""@_TommyCollins:"
0,@WeAreRichnow
0,@buffalobills
0,yeah
0,Texans
0,are
0,so
0,much
0,better
0,you
0,fucking
0,"retard"""
0,I
0,see
0,that
0,you're
0,mad
0,about
0,this.
1,"""@__MALIBUbarbie:"
1,Nd
1,wtf
1,is
1,up
1,with
1,dark
1,bitches
1,with
1,blonde..
1,PLEASE
1,HAVE
1,SEVERAL
1,SEATS
1,"HOE!"""
1,..looking
1,like
1,black&amp;milds
1,out
1,here
0,"""@__Sugga:"
0,There's
0,a
0,lane
0,some
0,bitches
0,need
0,to
0,stay
0,in
0,"&#128526;"""
0,the
0,left
0,n
0,get
0,right
0,the
0,fuck
0,outta
0,our
0,face
0,&#128557;&#128129;&#128536;
0,"""@__sneakyb:"
0,I
0,hate
0,when
0,boys
0,deny
0,that
0,they
0,have
0,bitches
0,"&#128080;&#128553;"""
0,smh
1,"""@__taradise__:"
1,Ya
1,nigs
1,out
1,there
1,still
1,saying
1,y'all
1,don't
1,eat
1,"butt?!"""
1,WITH
1,A
1,STRAIGHT
1,FACE!
0,"""@__youreWelcome:"
0,Im
0,a
0,boss
0,ass
0,"bitch"""
0,...that
0,needs
0,to
0,sit
0,in
0,a
0,corner
0,"""@_iwantfranny:"
0,He's
0,a
0,hoe
0,","
0,I
0,"can't"""
0,"""@_prettyflvck0:"
0,Me
0,And
0,Paul
0,Thinkin
0,Bout
0,Gettin
0,Rentals
0,For
0,Da
0,Weekend
0,"&#128665;&#128168;&#128168;""oooh"
0,shit
0,bitches
0,betta
0,stay
0,out
0,da
0,streets
0,"""@_rapdreams:"
0,bitches
0,hold
0,they
0,nigga
0,down
0,when
0,he
0,get
0,locked
0,up...
0,but
0,if
0,a
0,nigga
0,go
0,to
0,college
0,or
0,the
0,military
0,it's
0,a
0,different
0,story.
0,"&#128564;"""
1,"""@_simplycaitlin:"
1,why
1,do
1,my
1,friends
1,hate
1,"me"""
1,because
1,you
1,a
